"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source_file","source_row","data_status"
"-2.3661","110.6639","332.7","1.5","1.2","2026-01-16","0730","Aqua","MODIS","86","61.03","294.7","50.1","D","0","fire_archive_M-C61_803220.csv","163","standard"
"-1.5627","110.8266","335.4","1.4","1.2","2026-01-16","0730","Aqua","MODIS","88","61.03","295.3","53.8","D","0","fire_archive_M-C61_803220.csv","192","standard"
"-2.1992","110.7353","336.7","1","1","2026-01-19","0747","Aqua","MODIS","89","61.03","297.3","31.8","D","0","fire_archive_M-C61_803220.csv","351","standard"
"-2.6196","110.962","329.5","1","1","2026-01-19","0747","Aqua","MODIS","83","61.03","296.6","23.3","D","0","fire_archive_M-C61_803220.csv","352","standard"
"-0.8866","110.2371","336","1","1","2026-01-19","0747","Aqua","MODIS","89","61.03","293.5","32.9","D","0","fire_archive_M-C61_803220.csv","368","standard"
"-0.5126","109.9618","326.4","1","1","2026-01-19","0747","Aqua","MODIS","84","61.03","279.7","23.8","D","0","fire_archive_M-C61_803220.csv","370","standard"
"-1.9959","110.4637","324.1","1.5","1.2","2026-01-22","0803","Aqua","MODIS","80","61.03","291.8","26.4","D","0","fire_archive_M-C61_803220.csv","468","standard"
"-1.4153","110.1211","319.9","1.1","1","2026-01-24","0742","Aqua","MODIS","80","61.03","290.3","15.6","D","0","fire_archive_M-C61_803220.csv","582","standard"
"-2.4995","110.249","328.2","1.4","1.2","2026-02-09","0805","Aqua","MODIS","82","61.03","294.3","31.6","D","0","fire_archive_M-C61_803220.csv","1179","standard"
"-2.4373","110.4326","354.2","1.1","1","2026-02-11","0743","Aqua","MODIS","97","61.03","301.1","74.1","D","0","fire_archive_M-C61_803220.csv","1278","standard"
"-2.4268","110.4408","361.6","1.1","1","2026-02-11","0743","Aqua","MODIS","100","61.03","299","94.3","D","0","fire_archive_M-C61_803220.csv","1280","standard"
"-2.4281","110.4313","351.9","1.1","1","2026-02-11","0743","Aqua","MODIS","96","61.03","300.2","66.8","D","0","fire_archive_M-C61_803220.csv","1281","standard"
"-2.0706","110.1895","326","1.1","1","2026-03-04","0801","Aqua","MODIS","82","61.03","291.8","21.3","D","0","fire_archive_M-C61_803220.csv","1756","standard"
"-1.7322","110.2306","333.1","1.1","1","2026-03-04","0801","Aqua","MODIS","88","61.03","291.3","30","D","0","fire_archive_M-C61_803220.csv","1762","standard"
"-1.723","110.2292","343.5","1.1","1","2026-03-04","0801","Aqua","MODIS","88","61.03","291.2","48.9","D","0","fire_archive_M-C61_803220.csv","1763","standard"
"-1.4831","110.1078","333","1.1","1","2026-03-04","0801","Aqua","MODIS","88","61.03","285.3","32.5","D","0","fire_archive_M-C61_803220.csv","1764","standard"
"-0.5966","110.0959","341.4","1.1","1","2026-03-04","0801","Aqua","MODIS","91","61.03","276.8","49.6","D","0","fire_archive_M-C61_803220.csv","1765","standard"
"-0.598","110.0863","362.6","1.1","1","2026-03-04","0801","Aqua","MODIS","100","61.03","280.8","104.9","D","0","fire_archive_M-C61_803220.csv","1766","standard"
"-2.3569","110.2785","331.4","1.1","1","2026-03-14","0750","Aqua","MODIS","83","61.03","298.3","26.3","D","0","fire_archive_M-C61_803220.csv","2148","standard"
"-2.3582","110.2692","331.4","1.1","1","2026-03-14","0750","Aqua","MODIS","83","61.03","298.7","26.2","D","0","fire_archive_M-C61_803220.csv","2149","standard"
"-1.8155","110.1905","347","1.1","1","2026-03-14","0750","Aqua","MODIS","94","61.03","302.1","49.8","D","0","fire_archive_M-C61_803220.csv","2159","standard"
"-1.8169","110.1813","375.2","1.1","1","2026-03-14","0750","Aqua","MODIS","94","61.03","305.9","134.7","D","0","fire_archive_M-C61_803220.csv","2160","standard"
"-1.7906","110.2269","335.6","1","1","2026-03-14","0750","Aqua","MODIS","87","61.03","302.2","29.6","D","0","fire_archive_M-C61_803220.csv","2164","standard"
"-1.7919","110.2178","348.5","1","1","2026-03-14","0750","Aqua","MODIS","95","61.03","302.3","53.4","D","0","fire_archive_M-C61_803220.csv","2165","standard"
"-1.783","110.2165","344.5","1","1","2026-03-14","0750","Aqua","MODIS","80","61.03","305.2","44","D","0","fire_archive_M-C61_803220.csv","2168","standard"
"-1.7628","110.2297","335.9","1","1","2026-03-14","1334","Terra","MODIS","100","61.03","296.9","35.9","N","0","fire_archive_M-C61_803220.csv","2205","standard"
"-1.7641","110.2207","329.8","1","1","2026-03-14","1334","Terra","MODIS","100","61.03","295.7","26.8","N","0","fire_archive_M-C61_803220.csv","2206","standard"
"-1.7656","110.2242","316.5","1.1","1","2026-03-16","1948","Aqua","MODIS","93","61.03","291.8","13.2","N","0","fire_archive_M-C61_803220.csv","2267","standard"
"-0.6065","110.3891","326.2","1.1","1","2026-03-22","0801","Aqua","MODIS","82","61.03","297.5","18.5","D","0","fire_archive_M-C61_803220.csv","2516","standard"
"-1.938","110.1801","340.5","1.6","1.2","2026-03-24","0739","Aqua","MODIS","91","61.03","299.7","76.4","D","0","fire_archive_M-C61_803220.csv","2732","standard"
"-0.8266","110.2243","326.9","1.5","1.2","2026-03-24","0739","Aqua","MODIS","82","61.03","299.2","35.8","D","0","fire_archive_M-C61_803220.csv","2735","standard"
"-1.7937","110.1995","317.1","1","1","2026-03-24","1333","Terra","MODIS","94","61.03","289.5","16.3","N","0","fire_archive_M-C61_803220.csv","2751","standard"
"-1.7242","110.1551","331.7","1","1","2026-03-24","1959","Aqua","MODIS","100","61.03","284.7","33.4","N","0","fire_archive_M-C61_803220.csv","2803","standard"
"-1.7553","110.241","324.9","1","1","2026-03-27","0755","Aqua","MODIS","82","61.03","295.1","16.6","D","0","fire_archive_M-C61_803220.csv","3094","standard"
"-1.7566","110.2323","339.1","1","1","2026-03-27","0755","Aqua","MODIS","91","61.03","298.6","35.5","D","0","fire_archive_M-C61_803220.csv","3097","standard"
"-0.97434","110.34274","341.11","1.24","1.11","2026-05-31","0818","Aqua","MODIS","86","6.1NRT","288.68","57.17","D","","fire_nrt_M-C61_803220.csv","735","NRT"
"-1.34194","110.41177","324.97","1.04","1.02","2026-06-05","0809","Aqua","MODIS","80","6.1NRT","296.68","18.1","D","","fire_nrt_M-C61_803220.csv","982","NRT"
"-1.25575","110.58462","327.43","1","1","2026-06-23","0807","Aqua","MODIS","84","6.1NRT","290.79","22.37","D","","fire_nrt_M-C61_803220.csv","1827","NRT"
"-1.25703","110.57592","321.76","1","1","2026-06-23","0807","Aqua","MODIS","80","6.1NRT","290.01","16.12","D","","fire_nrt_M-C61_803220.csv","1828","NRT"
"-2.51843","110.98114","327.48","1","1","2026-06-23","0807","Aqua","MODIS","83","6.1NRT","294.32","21.4","D","","fire_nrt_M-C61_803220.csv","1833","NRT"
"-2.49986","110.92509","323.1","1","1","2026-06-23","0807","Aqua","MODIS","80","6.1NRT","292.32","16.91","D","","fire_nrt_M-C61_803220.csv","1835","NRT"
"-2.75175","110.3436","326.61","1.06","1.03","2026-07-01","0816","Aqua","MODIS","81","6.1NRT","299.33","20.62","D","","fire_nrt_M-C61_803220.csv","2342","NRT"
"-0.86997","110.1903","345.88","1.93","1.36","2026-07-04","0833","Aqua","MODIS","93","6.1NRT","295.38","126.05","D","","fire_nrt_M-C61_803220.csv","2613","NRT"
"-0.87227","110.20065","336.26","1.93","1.36","2026-07-04","0833","Aqua","MODIS","88","6.1NRT","295.89","81.98","D","","fire_nrt_M-C61_803220.csv","2614","NRT"
"-1.68485","110.27498","315.9","1.05","1.02","2026-07-05","1331","Terra","MODIS","92","6.1NRT","293.24","12.51","N","","fire_nrt_M-C61_803220.csv","2780","NRT"
"-1.88333","110.76673","323.85","1.91","1.35","2026-07-08","0746","Aqua","MODIS","80","6.1NRT","296.33","44.45","D","","fire_nrt_M-C61_803220.csv","3036","NRT"
"-1.60067","110.06851","330.75","2.15","1.43","2026-07-08","0746","Aqua","MODIS","81","6.1NRT","297.22","76.6","D","","fire_nrt_M-C61_803220.csv","3051","NRT"
"-0.61589","110.0525","347.9","1.39","1.17","2026-07-09","0824","Aqua","MODIS","94","6.1NRT","295.83","84.43","D","","fire_nrt_M-C61_803220.csv","3125","NRT"
"-2.03799","111.03976","345.71","1.05","1.03","2026-07-11","0801","Aqua","MODIS","88","6.1NRT","296.45","52.54","D","","fire_nrt_M-C61_803220.csv","3429","NRT"
"-2.101","110.97493","325.01","2.61","1.55","2026-07-13","0739","Aqua","MODIS","80","6.1NRT","292.69","75.56","D","","fire_nrt_M-C61_803220.csv","3807","NRT"
"-2.78972","110.3059","327.05","1.07","1.03","2026-07-14","0820","Aqua","MODIS","82","6.1NRT","296.13","21.79","D","","fire_nrt_M-C61_803220.csv","4034","NRT"
"-2.71701","110.67381","327.27","1.11","1.05","2026-07-14","0820","Aqua","MODIS","82","6.1NRT","296.4","24.36","D","","fire_nrt_M-C61_803220.csv","4036","NRT"
"-1.71974","110.17699","313.54","1.07","1.03","2026-07-16","2017","Aqua","MODIS","87","6.1NRT","283.98","13.95","N","","fire_nrt_M-C61_803220.csv","4527","NRT"
"-1.89121","110.78092","328.6","3.73","1.81","2026-07-18","0733","Aqua","MODIS","83","6.1NRT","292.88","156.12","D","","fire_nrt_M-C61_803220.csv","4749","NRT"
"-1.8817","110.77514","328.21","3.73","1.81","2026-07-18","0733","Aqua","MODIS","83","6.1NRT","293.15","151.17","D","","fire_nrt_M-C61_803220.csv","4752","NRT"
"-2.7568","110.50869","325.9","1","1","2026-07-19","0811","Aqua","MODIS","80","6.1NRT","302.39","16.32","D","","fire_nrt_M-C61_803220.csv","4901","NRT"
"-2.74805","110.50739","357.12","1","1","2026-07-19","0811","Aqua","MODIS","98","6.1NRT","302.44","71.51","D","","fire_nrt_M-C61_803220.csv","4902","NRT"
"-2.05068","110.22177","326.28","1","1","2026-07-19","0811","Aqua","MODIS","80","6.1NRT","299.62","18.73","D","","fire_nrt_M-C61_803220.csv","4926","NRT"
"-0.54202","110.03664","335.56","1","1","2026-07-19","0811","Aqua","MODIS","88","6.1NRT","299.49","30.05","D","","fire_nrt_M-C61_803220.csv","4987","NRT"
"-0.5433","110.02795","350.84","1","1","2026-07-19","0811","Aqua","MODIS","96","6.1NRT","301.23","57.6","D","","fire_nrt_M-C61_803220.csv","4988","NRT"
"-0.41573","110.33252","326.58","1","1","2026-07-19","0811","Aqua","MODIS","81","6.1NRT","299.08","18.68","D","","fire_nrt_M-C61_803220.csv","4991","NRT"
"-1.75703","110.18929","322.27","1.01","1.01","2026-07-20","1329","Terra","MODIS","100","6.1NRT","295.72","18.76","N","","fire_nrt_M-C61_803220.csv","5212","NRT"
"-1.85202","110.70714","325.94","1.57","1.23","2026-07-22","0828","Aqua","MODIS","81","6.1NRT","295.8","34.95","D","","fire_nrt_M-C61_803220.csv","5378","NRT"
"-1.09352","110.40665","333.56","1.53","1.22","2026-07-22","0828","Aqua","MODIS","87","6.1NRT","295.39","53.05","D","","fire_nrt_M-C61_803220.csv","5381","NRT"
"-1.09023","110.40042","327.76","1.53","1.22","2026-07-22","0828","Aqua","MODIS","83","6.1NRT","293.98","37.77","D","","fire_nrt_M-C61_803220.csv","5383","NRT"
"-2.38554","110.43852","310.96","1.97","1.37","2026-07-23","1346","Terra","MODIS","81","6.1NRT","291.68","24.95","N","","fire_nrt_M-C61_803220.csv","5631","NRT"
"-2.75071","111.12847","329.83","1.03","1.02","2026-07-24","0807","Aqua","MODIS","84","6.1NRT","296.43","24.92","D","","fire_nrt_M-C61_803220.csv","6001","NRT"
"-2.74183","111.12717","328.9","1.03","1.02","2026-07-24","0807","Aqua","MODIS","83","6.1NRT","296.18","23.12","D","","fire_nrt_M-C61_803220.csv","6002","NRT"
"-2.5627","110.64377","342.02","1.07","1.03","2026-07-24","0807","Aqua","MODIS","92","6.1NRT","295.72","46.52","D","","fire_nrt_M-C61_803220.csv","6005","NRT"
"-2.33761","110.34924","335.83","1.09","1.04","2026-07-24","0807","Aqua","MODIS","88","6.1NRT","296.64","35.75","D","","fire_nrt_M-C61_803220.csv","6019","NRT"
"-1.8798","110.64278","323.82","1.05","1.03","2026-07-24","0807","Aqua","MODIS","80","6.1NRT","294.02","18.21","D","","fire_nrt_M-C61_803220.csv","6030","NRT"
"-1.68918","110.04897","326.99","1.11","1.05","2026-07-24","0807","Aqua","MODIS","82","6.1NRT","296.2","23.31","D","","fire_nrt_M-C61_803220.csv","6035","NRT"
"-1.5697","110.80149","334.26","1.04","1.02","2026-07-24","0807","Aqua","MODIS","87","6.1NRT","297.66","30.19","D","","fire_nrt_M-C61_803220.csv","6036","NRT"
"-1.40358","110.29962","324.97","1.08","1.04","2026-07-24","0807","Aqua","MODIS","81","6.1NRT","295.04","20.55","D","","fire_nrt_M-C61_803220.csv","6038","NRT"
"-2.05118","110.20665","317.18","1.01","1","2026-07-25","1327","Terra","MODIS","95","6.1NRT","293.2","13.89","N","","fire_nrt_M-C61_803220.csv","6282","NRT"
"-0.75667","110.36985","330.4","2.57","1.54","2026-07-26","0744","Aqua","MODIS","85","6.1NRT","293.3","91.64","D","","fire_nrt_M-C61_803220.csv","6629","NRT"
"-0.74881","110.36364","324.82","2.57","1.54","2026-07-26","0744","Aqua","MODIS","81","6.1NRT","293.35","69.56","D","","fire_nrt_M-C61_803220.csv","6631","NRT"
"-2.11187","110.4756","326.52","1.16","1.07","2026-07-27","0822","Aqua","MODIS","82","6.1NRT","289.03","26.3","D","","fire_nrt_M-C61_803220.csv","6843","NRT"
"-2.01704","110.44127","325.49","1.33","1.14","2026-07-29","0758","Aqua","MODIS","81","6.1NRT","298.19","25.64","D","","fire_nrt_M-C61_803220.csv","7268","NRT"
"-2.86074","110.38581","312.9","1","1","2026-07-30","1325","Terra","MODIS","84","6.1NRT","294.13","9.3","N","","fire_nrt_M-C61_803220.csv","7446","NRT"
"-0.73537","110.34444","336.18","3.6","1.78","2026-07-31","0739","Aqua","MODIS","84","6.1NRT","290.82","219.57","D","","fire_nrt_M-C61_803220.csv","7654","NRT"
"-0.73941","110.33762","342.29","3.6","1.78","2026-07-31","0739","Aqua","MODIS","80","6.1NRT","290.78","280.85","D","","fire_nrt_M-C61_803220.csv","7656","NRT"
"-1.73554","110.14463","320.82","1.42","1.18","2026-07-31","1957","Aqua","MODIS","100","6.1NRT","293.55","28.61","N","","fire_nrt_M-C61_803220.csv","7766","NRT"
"-1.95289","110.74953","334.85","1.02","1.01","2026-08-01","0816","Aqua","MODIS","87","6.1NRT","298.88","29.76","D","","fire_nrt_M-C61_803220.csv","7853","NRT"
"-1.91988","110.90287","333.23","1.03","1.01","2026-08-01","0816","Aqua","MODIS","86","6.1NRT","299.11","27.66","D","","fire_nrt_M-C61_803220.csv","7854","NRT"
"-1.91102","110.90154","341.87","1.03","1.01","2026-08-01","0816","Aqua","MODIS","91","6.1NRT","298.91","42.26","D","","fire_nrt_M-C61_803220.csv","7856","NRT"
"-1.90198","110.14632","393.08","1","1","2026-08-01","0816","Aqua","MODIS","100","6.1NRT","305.92","206.24","D","","fire_nrt_M-C61_803220.csv","7867","NRT"
"-1.8945","110.13632","337.25","1","1","2026-08-01","0816","Aqua","MODIS","88","6.1NRT","300.14","30.01","D","","fire_nrt_M-C61_803220.csv","7870","NRT"
"-1.62188","110.54912","344.42","1.02","1.01","2026-08-01","0816","Aqua","MODIS","93","6.1NRT","296.62","46.21","D","","fire_nrt_M-C61_803220.csv","7877","NRT"
"-1.57038","110.58098","327.55","1.02","1.01","2026-08-01","0816","Aqua","MODIS","81","6.1NRT","299.29","18.5","D","","fire_nrt_M-C61_803220.csv","7881","NRT"
"-1.40113","110.29193","337.63","1.01","1","2026-08-01","0816","Aqua","MODIS","89","6.1NRT","299.28","32.7","D","","fire_nrt_M-C61_803220.csv","7889","NRT"
"-2.66141","110.51981","345.64","1.01","1","2026-08-01","0816","Aqua","MODIS","93","6.1NRT","298","46.26","D","","fire_nrt_M-C61_803220.csv","7927","NRT"
"-2.6627","110.51105","329.11","1.01","1","2026-08-01","0816","Aqua","MODIS","82","6.1NRT","299.1","20.24","D","","fire_nrt_M-C61_803220.csv","7928","NRT"
"-2.35823","110.75271","343.5","1.02","1.01","2026-08-01","0816","Aqua","MODIS","92","6.1NRT","298.76","44.7","D","","fire_nrt_M-C61_803220.csv","7939","NRT"
"-2.17931","110.39362","342.06","1.01","1","2026-08-01","0816","Aqua","MODIS","86","6.1NRT","297.53","46.17","D","","fire_nrt_M-C61_803220.csv","7952","NRT"
"-1.02004","110.55327","350.84","1.02","1.01","2026-08-01","0818","Aqua","MODIS","96","6.1NRT","300.58","58.82","D","","fire_nrt_M-C61_803220.csv","7970","NRT"
"-1.02135","110.54439","382.7","1.02","1.01","2026-08-01","0818","Aqua","MODIS","100","6.1NRT","303.12","162.04","D","","fire_nrt_M-C61_803220.csv","7971","NRT"
"-0.76803","110.31644","358.88","1.01","1.01","2026-08-01","0818","Aqua","MODIS","99","6.1NRT","300.28","77.32","D","","fire_nrt_M-C61_803220.csv","7989","NRT"
"-0.72502","110.36411","342.69","1.02","1.01","2026-08-01","0818","Aqua","MODIS","92","6.1NRT","297.96","41.03","D","","fire_nrt_M-C61_803220.csv","7991","NRT"
"-2.13519","110.42828","320.02","1.62","1.25","2026-08-01","1306","Terra","MODIS","100","6.1NRT","294.65","29.68","N","","fire_nrt_M-C61_803220.csv","8148","NRT"
"-2.13709","110.41418","317.99","1.62","1.25","2026-08-01","1306","Terra","MODIS","96","6.1NRT","294.46","25.95","N","","fire_nrt_M-C61_803220.csv","8149","NRT"
"-2.12419","110.42678","316.27","1.62","1.25","2026-08-01","1306","Terra","MODIS","92","6.1NRT","294.68","22.95","N","","fire_nrt_M-C61_803220.csv","8150","NRT"
"-1.89604","110.15784","328.26","1.68","1.27","2026-08-01","1306","Terra","MODIS","100","6.1NRT","295.29","50.26","N","","fire_nrt_M-C61_803220.csv","8154","NRT"
"-1.89803","110.14317","385.44","1.68","1.28","2026-08-01","1306","Terra","MODIS","100","6.1NRT","300.06","373.27","N","","fire_nrt_M-C61_803220.csv","8155","NRT"
"-1.90001","110.12843","317.05","1.69","1.28","2026-08-01","1306","Terra","MODIS","94","6.1NRT","294.42","25.34","N","","fire_nrt_M-C61_803220.csv","8156","NRT"
"-0.65647","110.40913","322.97","1.54","1.22","2026-08-01","1306","Terra","MODIS","100","6.1NRT","293.68","35.23","N","","fire_nrt_M-C61_803220.csv","8165","NRT"
"-0.6583","110.39568","314.75","1.54","1.22","2026-08-01","1306","Terra","MODIS","89","6.1NRT","293.62","20.63","N","","fire_nrt_M-C61_803220.csv","8166","NRT"
"-1.89486","110.13782","321.67","2.04","1.39","2026-08-01","2034","Aqua","MODIS","100","6.1NRT","293.88","52.16","N","","fire_nrt_M-C61_803220.csv","8178","NRT"
"-1.89751","110.15548","340.65","2.05","1.39","2026-08-01","2034","Aqua","MODIS","100","6.1NRT","295.96","124.37","N","","fire_nrt_M-C61_803220.csv","8179","NRT"
"-1.90216","110.14973","328.84","2.05","1.39","2026-08-01","2034","Aqua","MODIS","100","6.1NRT","295.28","75.3","N","","fire_nrt_M-C61_803220.csv","8180","NRT"
"-1.89695","110.13346","357.27","1.02","1.01","2026-08-02","0126","Terra","MODIS","98","6.1NRT","299.52","75.43","D","","fire_nrt_M-C61_803220.csv","8201","NRT"
"-1.89822","110.14242","403.61","1.03","1.01","2026-08-02","0126","Terra","MODIS","100","6.1NRT","311.89","279.08","D","","fire_nrt_M-C61_803220.csv","8202","NRT"
"-1.90585","110.13224","340.01","1.02","1.01","2026-08-02","0126","Terra","MODIS","91","6.1NRT","297.21","38.21","D","","fire_nrt_M-C61_803220.csv","8204","NRT"
"-1.90713","110.1412","387.89","1.03","1.01","2026-08-02","0126","Terra","MODIS","100","6.1NRT","301.17","188.54","D","","fire_nrt_M-C61_803220.csv","8205","NRT"
"-1.9084","110.15015","345.12","1.03","1.01","2026-08-02","0126","Terra","MODIS","93","6.1NRT","298.29","47.85","D","","fire_nrt_M-C61_803220.csv","8206","NRT"
"-1.8995","110.15137","366.8","1.03","1.01","2026-08-02","0126","Terra","MODIS","100","6.1NRT","304.92","103.6","D","","fire_nrt_M-C61_803220.csv","8217","NRT"
"-0.66514","110.42622","342.21","1.03","1.01","2026-08-02","0126","Terra","MODIS","92","6.1NRT","296.94","44.53","D","","fire_nrt_M-C61_803220.csv","8219","NRT"
"-1.90946","110.14479","330.92","1.78","1.31","2026-08-02","1344","Terra","MODIS","100","6.1NRT","297.39","64.1","N","","fire_nrt_M-C61_803220.csv","8415","NRT"
"-1.9117","110.12934","315.93","1.77","1.3","2026-08-02","1344","Terra","MODIS","92","6.1NRT","295.82","26.9","N","","fire_nrt_M-C61_803220.csv","8416","NRT"
"-1.89572","110.15865","324.82","1.78","1.31","2026-08-02","1344","Terra","MODIS","100","6.1NRT","296.46","46.97","N","","fire_nrt_M-C61_803220.csv","8417","NRT"
"-1.89798","110.14314","367.52","1.78","1.31","2026-08-02","1344","Terra","MODIS","100","6.1NRT","301.2","245.21","N","","fire_nrt_M-C61_803220.csv","8418","NRT"
"-1.90023","110.12769","340.76","1.77","1.3","2026-08-02","1344","Terra","MODIS","100","6.1NRT","297.26","97.57","N","","fire_nrt_M-C61_803220.csv","8419","NRT"
"-1.89845","110.15309","342.34","1.78","1.31","2026-08-02","1344","Terra","MODIS","100","6.1NRT","298.4","105.47","N","","fire_nrt_M-C61_803220.csv","8421","NRT"
"-1.90059","110.13756","359.25","1.78","1.31","2026-08-02","1344","Terra","MODIS","100","6.1NRT","301.98","190.39","N","","fire_nrt_M-C61_803220.csv","8422","NRT"
"-1.90271","110.12212","319.21","1.77","1.3","2026-08-02","1344","Terra","MODIS","98","6.1NRT","295.62","33.98","N","","fire_nrt_M-C61_803220.csv","8423","NRT"
"-1.88695","110.15145","321.63","1.78","1.31","2026-08-02","1344","Terra","MODIS","100","6.1NRT","295.78","40.19","N","","fire_nrt_M-C61_803220.csv","8424","NRT"
"-1.8891","110.13593","319.14","1.78","1.31","2026-08-02","1344","Terra","MODIS","98","6.1NRT","295.96","34.43","N","","fire_nrt_M-C61_803220.csv","8425","NRT"
"-1.65187","110.26653","310.71","1.83","1.33","2026-08-02","1344","Terra","MODIS","80","6.1NRT","294.57","19.61","N","","fire_nrt_M-C61_803220.csv","8427","NRT"
"-2.66787","110.79947","326.09","1.73","1.29","2026-08-03","0754","Aqua","MODIS","80","6.1NRT","297.43","38.5","D","","fire_nrt_M-C61_803220.csv","8749","NRT"
"-2.00535","110.91502","338.78","1.65","1.26","2026-08-03","0754","Aqua","MODIS","85","6.1NRT","295.75","74.29","D","","fire_nrt_M-C61_803220.csv","8770","NRT"
"-1.86248","110.80097","335.52","1.68","1.27","2026-08-03","0754","Aqua","MODIS","88","6.1NRT","297.15","68.63","D","","fire_nrt_M-C61_803220.csv","8783","NRT"
"-1.91215","110.1396","358.23","1.89","1.34","2026-08-03","0754","Aqua","MODIS","99","6.1NRT","299.2","187.18","D","","fire_nrt_M-C61_803220.csv","8790","NRT"
"-1.91456","110.12313","354.35","1.9","1.35","2026-08-03","0754","Aqua","MODIS","97","6.1NRT","299.32","164.28","D","","fire_nrt_M-C61_803220.csv","8791","NRT"
"-1.9004","110.13792","389.44","1.89","1.34","2026-08-03","0754","Aqua","MODIS","100","6.1NRT","301.99","480.07","D","","fire_nrt_M-C61_803220.csv","8794","NRT"
"-1.9028","110.12144","391.52","1.9","1.35","2026-08-03","0754","Aqua","MODIS","100","6.1NRT","303.92","509.08","D","","fire_nrt_M-C61_803220.csv","8795","NRT"
"-2.59107","110.97002","311.3","3.78","1.82","2026-08-03","1244","Terra","MODIS","81","6.1NRT","292.93","62.51","N","","fire_nrt_M-C61_803220.csv","9127","NRT"
"-1.89859","110.15284","326.94","4.28","1.91","2026-08-03","1246","Terra","MODIS","100","6.1NRT","293.76","190.7","N","","fire_nrt_M-C61_803220.csv","9133","NRT"
"-1.90363","110.11562","334.1","4.31","1.92","2026-08-03","1246","Terra","MODIS","100","6.1NRT","293.95","269.19","N","","fire_nrt_M-C61_803220.csv","9134","NRT"
"-1.89363","110.14742","329.62","4.28","1.91","2026-08-03","1246","Terra","MODIS","100","6.1NRT","293.79","218.61","N","","fire_nrt_M-C61_803220.csv","9135","NRT"
"-1.89891","110.11024","327.34","4.31","1.92","2026-08-03","1246","Terra","MODIS","100","6.1NRT","293.37","197.21","N","","fire_nrt_M-C61_803220.csv","9136","NRT"
"-1.7528","110.05252","314.48","4.34","1.92","2026-08-03","1246","Terra","MODIS","89","6.1NRT","292.42","92.7","N","","fire_nrt_M-C61_803220.csv","9138","NRT"
"-1.76543","110.04723","314.14","4.34","1.92","2026-08-03","1246","Terra","MODIS","88","6.1NRT","292.42","92.93","N","","fire_nrt_M-C61_803220.csv","9140","NRT"
"-1.3429","110.22722","313.77","4.14","1.88","2026-08-03","1246","Terra","MODIS","87","6.1NRT","292.58","83.47","N","","fire_nrt_M-C61_803220.csv","9144","NRT"
"-1.3368","110.22128","314.87","4.14","1.88","2026-08-03","1246","Terra","MODIS","90","6.1NRT","292.47","90.59","N","","fire_nrt_M-C61_803220.csv","9145","NRT"
"-1.33852","110.22872","311.8","1","1","2026-08-03","2014","Aqua","MODIS","83","6.1NRT","294.74","9.52","N","","fire_nrt_M-C61_803220.csv","9175","NRT"
"-1.75031","110.06673","316.33","1","1","2026-08-03","2014","Aqua","MODIS","93","6.1NRT","294.16","13.76","N","","fire_nrt_M-C61_803220.csv","9176","NRT"
"-1.8949","110.29656","316.13","1","1","2026-08-03","2014","Aqua","MODIS","93","6.1NRT","295.74","13.19","N","","fire_nrt_M-C61_803220.csv","9178","NRT"
"-1.89133","110.1548","321.16","1","1","2026-08-03","2014","Aqua","MODIS","100","6.1NRT","296.3","17.5","N","","fire_nrt_M-C61_803220.csv","9180","NRT"
"-1.90017","110.12994","345.91","1","1","2026-08-03","2014","Aqua","MODIS","100","6.1NRT","301.7","52.6","N","","fire_nrt_M-C61_803220.csv","9181","NRT"
"-1.90148","110.13863","337.46","1","1","2026-08-03","2014","Aqua","MODIS","100","6.1NRT","302.48","37.47","N","","fire_nrt_M-C61_803220.csv","9182","NRT"
"-1.90279","110.14732","320.61","1","1","2026-08-03","2014","Aqua","MODIS","100","6.1NRT","296.83","17.15","N","","fire_nrt_M-C61_803220.csv","9183","NRT"
"-1.9041","110.15601","313.04","1","1","2026-08-03","2014","Aqua","MODIS","86","6.1NRT","295.46","10.64","N","","fire_nrt_M-C61_803220.csv","9184","NRT"
"-1.90891","110.12866","334.94","1","1","2026-08-03","2014","Aqua","MODIS","100","6.1NRT","297.9","34.22","N","","fire_nrt_M-C61_803220.csv","9185","NRT"
"-1.91023","110.13735","348.45","1","1","2026-08-03","2014","Aqua","MODIS","100","6.1NRT","301.25","57.53","N","","fire_nrt_M-C61_803220.csv","9186","NRT"
"-1.91154","110.14604","312.09","1","1","2026-08-03","2014","Aqua","MODIS","84","6.1NRT","295.77","9.88","N","","fire_nrt_M-C61_803220.csv","9187","NRT"
"-1.90179","110.12616","351.79","1.5","1.21","2026-08-04","0107","Terra","MODIS","96","6.1NRT","303.27","106.68","D","","fire_nrt_M-C61_803220.csv","9221","NRT"
"-1.90367","110.13929","356.39","1.5","1.21","2026-08-04","0107","Terra","MODIS","98","6.1NRT","305.1","127.19","D","","fire_nrt_M-C61_803220.csv","9222","NRT"
"-1.91429","110.13777","342.58","1.5","1.21","2026-08-04","0107","Terra","MODIS","92","6.1NRT","299.69","74.14","D","","fire_nrt_M-C61_803220.csv","9224","NRT"
"-1.75252","110.06213","350.63","1.5","1.21","2026-08-04","0833","Aqua","MODIS","96","6.1NRT","299.52","99.76","D","","fire_nrt_M-C61_803220.csv","9309","NRT"
